Date,Close,High,Low,Open,Volume
7/16/20,300.4775391,300.936503,298.8851719,299.5408592,54622500
7/17/20,301.3487244,302.1449082,299.4940875,301.4985966,62774900
7/20/20,303.7840271,304.5427355,300.3183001,301.0770085,56308800
7/21/20,304.430481,306.2288912,303.4282262,305.7793029,57292200
7/22/20,306.163269,306.4817655,303.9527175,304.0651146,57792900
7/23/20,302.5101624,306.5098042,301.1238943,305.7979183,75738000
7/24/20,300.5619507,301.601652,299.0351574,300.6275252,73766600
7/27/20,302.7536926,302.9316641,300.4588153,301.2643749,48293000
7/28/20,300.8335266,303.1471273,300.5337822,302.013724,57495000
7/29/20,304.5334778,305.1048676,301.6859618,301.723437,48454200
7/30/20,303.4468994,303.8684169,299.4004628,301.5173406,61861700
7/31/20,305.8447266,305.9477762,300.9833553,305.2639896,84986800
8/3/20,307.9710388,308.7484707,306.9781603,307.5307981,53077900
8/4/20,309.1606445,309.1606445,307.0999368,307.0999368,41917900
8/5/20,311.0808716,311.3431695,310.2097658,310.4814111,42697700
8/6/20,313.1602173,313.2819903,310.1628584,310.4907021,43679400
8/7/20,313.3851013,313.6754699,311.258819,312.1767759,57308300
8/10/20,314.3217773,314.5090962,311.8770272,313.8440613,44282100
8/11/20,311.7270203,316.1669019,310.9870638,315.5205905,69601100
8/12/20,316.0733337,316.8601416,314.1718743,314.1999735,53774400
8/13/20,315.5019531,316.8320515,314.565273,315.2958824,41816100
8/14/20,315.5112915,316.0545819,314.3685407,315.108526,47260400
8/17/20,316.5135193,316.9162848,315.5206408,316.5416185,35481000
8/18/20,317.1973572,317.628222,315.2958692,316.916336,38733900
8/19/20,315.876709,318.1059841,315.3053191,317.5814454,68054200
8/20/20,316.8601074,317.3471707,313.9938689,314.1249893,42207800
8/21/20,317.9841309,318.2089249,316.1763168,316.5229124,55106600
8/24/20,321.2063293,321.2812512,317.9560485,320.4569682,48588700
8/25/20,322.3303528,322.4146506,320.5974889,321.777715,38463400
8/26/20,325.5618896,325.8335063,322.3771832,322.929821,50790200
8/27/20,326.2737122,327.7443065,324.5876997,326.4423363,58034100
8/28/20,328.3812256,328.5123745,326.1051003,327.3134254,48588900
8/31/20,327.1917114,329.0556956,326.9575414,328.1658667,66099200
9/1/20,330.2734375,330.3764586,327.1261772,328.0347581,54908700
9/2/20,335.0504456,336.0339481,331.0508037,332.2123063,69540000
9/3/20,323.5198975,333.8140008,320.8971765,333.3362849,148011100
9/4/20,320.878479,325.8053964,313.6660315,324.2130576,139156300
9/8/20,312.111145,320.9440594,311.8020532,315.3895251,114465300
9/9/20,318.2744446,320.7753637,315.295781,316.1762623,91462300
9/10/20,312.7481384,320.8410398,311.7739831,320.1760049,90569500
9/11/20,312.9073792,315.6331219,310.0411401,314.5559454,84680200
9/14/20,317.028717,318.8271553,313.0572028,316.1201363,65605700
9/15/20,318.6304321,320.3632672,317.0380648,319.5202609,52920900
9/16/20,317.3659363,321.3374505,317.0849151,319.8856079,82096000
9/17/20,314.5746765,316.3169166,311.9051322,312.4390468,91523300
9/18/20,310.9530334,315.5047091,308.4326891,315.3918622,105877900
9/21/20,307.4922791,307.6427512,302.5644369,306.2979437,99450800
9/22/20,310.6238708,311.1881343,306.4483613,308.9969461,63612100
9/23/20,303.4202271,311.4703023,302.912387,311.1881562,93112200
9/24/20,304.2289734,307.3323796,300.7493724,302.0847951,76681300
9/25/20,309.1473999,309.946742,302.4797582,303.3637355,71069400
9/28/20,314.2821045,315.0062248,312.3636205,313.3698868,64584600
9/29/20,312.5705566,314.8275818,311.8652345,314.0752496,51304000
9/30/20,314.9404907,318.1379457,313.050218,313.2477002,104081100
10/1/20,316.9624023,318.5611155,315.0533314,317.5736758,88698700
10/2/20,313.9530029,316.9341773,311.4608703,311.9404986,89431100
10/5/20,319.5203857,319.7084545,315.9937746,316.0407846,45713100
10/6/20,314.9780884,321.7868184,314.4608636,319.6614383,90128900
10/7/20,320.4607849,321.278954,317.9498254,317.9780371,56999600
10/8/20,323.3008423,323.3666792,321.4952051,322.4262498,45242500
10/9/20,326.1880188,326.6582336,324.3447848,324.9748566,59528600
10/12/20,331.4355164,332.9307956,328.266274,328.7647004,80388500
10/13/20,329.272583,331.4731846,328.2945283,331.2945007,73255500
10/14/20,327.2036743,330.9653928,326.4607556,329.8556928,57727900
10/15/20,326.7992859,327.2882989,322.6896131,323.2350497,60357700
10/16/20,326.6018066,329.855685,326.4231227,328.172308,89501900
10/19/20,321.6363525,328.5202757,320.7241346,327.8807905,68425600
10/20/20,322.9246826,326.2161858,322.228774,322.9999043,60051900
10/21/20,322.313446,325.0783114,322.0030882,322.8776808,63575000
10/22/20,324.0814514,324.6739267,320.357358,322.5297482,55399300
10/23/20,325.1817322,325.3792143,322.6895996,325.3227909,49143900
10/26/20,319.1723633,322.5485015,315.6269259,321.7491308,91473000
10/27/20,318.072113,319.8589236,317.8558039,319.5203827,65994100
10/28/20,307.2007141,318.1002889,306.7022876,312.3166531,127094300
10/29/20,310.322937,313.5391898,305.724223,307.4358116,90597700
10/30/20,307.0878601,310.0502073,303.3825655,308.7241983,120287300
11/2/20,310.5299072,312.5612102,307.7462146,310.5299072,86068300
11/3/20,316.0125427,318.1002975,310.6144863,313.811941,93294200
11/4/20,323.0752258,327.2131108,319.3605171,320.5548524,126959700
11/5/20,329.3760376,331.2098867,328.0782402,328.435608,82039700
11/6/20,329.3008118,330.5703974,326.9403244,329.0845026,74973000
11/9/20,333.4387512,342.6737777,332.9685364,342.2881981,172304200
11/10/20,332.949646,334.0217206,329.6299312,332.4323926,85552000
11/11/20,335.4230347,336.2600021,333.9089281,335.1691003,58649000
11/12/20,332.1690674,335.4699838,330.3352472,334.3978805,67546200
11/13/20,336.7677917,337.5201238,333.5797221,334.1063603,62892200
11/16/20,340.9715576,341.1690398,338.1690672,339.476278,74541100
11/17/20,339.1376953,340.3602709,336.9935171,338.5264219,66111000
11/18/20,335.0562744,339.9653183,335.0186492,339.4104683,70591300
11/19/20,336.4668579,336.843024,333.0530943,334.4167285,59940900
11/20/20,334.1628418,336.4104823,334.0876201,336.2035867,70417300
11/23/20,336.1659241,337.4449231,333.7302151,335.9966536,63230600
11/24/20,341.5827942,342.1376441,337.8869133,338.7520923,62415900
11/25/20,341.0562134,341.5264282,339.9465133,341.4982165,45330900
11/27/20,342.006073,342.4856726,340.9809794,342.16593,28514100
11/30/20,340.4918518,341.4887046,337.7740259,341.2159721,83872700
12/1/20,344.2160034,345.7771199,343.1909387,343.7928274,74231400
12/2/20,344.9402161,345.100073,342.5045066,343.0875684,45927000
12/3/20,344.8461914,346.256836,343.7270777,344.8367779,62882000
12/4/20,347.8179321,347.8179321,345.3445974,345.4386461,50749900
12/7/20,347.1031189,347.6015454,345.8147351,347.0372819,48944300
12/8/20,348.1188354,348.6924837,345.7677615,345.8147715,42458900
12/9/20,344.996521,348.9463071,344.1501403,348.7864502,74098300
12/10/20,344.8836975,345.9463587,342.7206926,343.6046986,57735400
12/11/20,344.4793701,344.8931615,341.6204846,343.1627743,57698600
12/14/20,342.9370422,347.7708352,342.7583583,346.6799622,69216200
12/15/20,347.5733032,347.5733032,344.1219433,345.5137605,63865300
12/16/20,348.1188354,349.0498516,346.8962598,347.7896794,58420500
12/17/20,350.0654602,350.2723558,348.9463468,349.7833428,64119500
12/18/20,348.6677246,350.5282692,346.6277344,350.3582772,136542300
12/21/20,347.4210205,357.4320711,341.9149585,344.6916091,96386700
12/22/20,346.8355103,347.8649445,345.692748,347.7516166,47949000
12/23/20,347.1471863,349.0832732,346.8166271,347.8177294,46201400
12/24/20,348.4977112,348.5260432,347.0338434,347.6288153,26457900
12/28/20,351.4916077,351.8882556,350.4527198,351.0854773,39000400
12/29/20,350.8210754,353.219957,350.2260746,353.0405114,53680500
12/30/20,351.3216248,352.3699663,350.9249768,351.652184,49455300
12/31/20,353.1065979,353.8432586,350.6038422,351.1232717,78520700
1/4/21,348.2993774,354.5893394,344.5499566,354.4571042,110210800
1/5/21,350.6982727,351.8032782,347.6005161,347.6477553,66426200
1/6/21,352.7949219,356.0343672,348.611067,349.1682822,107997700
1/7/21,358.0366211,358.7921603,355.0238601,355.2033058,68766800
1/8/21,360.0765076,360.2937099,356.1476413,359.4437213,71677200
1/11/21,357.649353,359.4343265,356.7332467,356.8560283,51034700
1/12/21,357.7248535,358.7542877,355.448754,357.8382103,52547700
1/13/21,358.6882324,359.6987595,356.8560198,357.6493445,45303600
1/14/21,357.4320984,359.9537612,357.0921144,359.4437565,49989100
1/15/21,354.82547,356.6009897,352.9365934,355.7887866,107160000
1/19/21,357.6115723,358.1593626,355.8171452,357.3187987,51233300
1/20/21,362.5604248,363.4104135,359.5382108,359.9348587,61836100
1/21/21,362.8909912,363.5615632,361.9560064,363.1271008,47840100
1/22/21,361.6065979,362.787146,360.6243738,361.0115971,52860500
1/25/21,363.0326233,363.3914856,357.4320827,362.3526266,70402000
1/26/21,362.4659729,364.4115134,362.2298633,363.9959583,42665300
1/27/21,353.6072083,359.188843,351.3405617,359.0943934,123351100
1/28/21,356.6482239,360.7092969,355.0049105,355.4487688,94198100
1/29/21,349.5083008,355.7415995,347.8082945,354.7593756,126765100
2/1/21,355.3259583,356.3742707,349.8009896,352.9554094,75817600
2/2/21,360.3504028,361.9276274,355.4110092,358.5559759,64450700
2/3/21,360.6337585,362.3809751,359.3398827,361.1909737,52427100
2/4/21,364.732605,364.7798154,360.7470745,361.6820591,47142600
2/5/21,366.1682129,366.8859953,364.6854665,366.6310073,48669800
2/8/21,368.8126526,368.859863,366.7726622,367.6415294,38365200
2/9/21,368.5670166,369.1714709,367.547036,367.9625623,35551100
2/10/21,368.4064941,370.48427,365.9698559,370.3331564,59154400
2/11/21,369.0014343,369.9269941,366.5364645,369.5019854,42913300
2/12/21,370.8243103,371.0698447,368.1137479,368.1893191,50593300
2/16/21,370.5032043,372.2693285,369.7759971,372.0709757,50972400
2/17/21,370.5881348,370.8431227,367.6981272,368.7275903,52290600
2/18/21,369.0109253,369.7664644,366.1964888,367.9437054,59712800
2/19/21,368.359314,370.57875,367.9059731,370.2859764,83241000
2/22/21,365.5259399,367.9720316,365.2520448,365.5542719,67414200
2/23/21,365.9699097,367.339357,359.0755203,363.2877079,107284100
2/24/21,370.002655,370.4371175,363.8638049,364.8649074,72433900
2/25/21,361.0870972,370.1065006,359.6232293,368.7181751,146670500
2/26/21,359.2265015,364.15647,357.2148723,362.9948295,152701600
3/1/21,367.9342957,369.1998685,359.4249254,364.1659957,105348800
3/2/21,365.0631714,368.3970373,364.5531667,368.1609277,79595300
3/3/21,360.2276611,365.3370469,360.1237579,364.3548518,119940200
3/4/21,355.769928,362.6643162,351.2177283,360.0387788,183433000
3/5/21,362.3148804,363.3821003,351.9355124,359.3209982,152039600
3/8/21,360.5110168,366.1398615,360.2276969,363.287668,123149200
3/9/21,365.6582336,368.2459857,363.9015632,364.411568,113633600
3/10/21,367.9342957,369.6531804,366.6026629,368.0381989,109899400
3/11/21,371.6647644,373.6669688,369.974212,370.4370063,86245000
3/12/21,372.1653442,372.3070042,369.4642646,370.2859213,64653600
3/15/21,374.3847961,374.6492377,370.2481517,372.4203483,73427200
3/16/21,373.9126282,375.7259338,373.1287281,375.0081802,73722500
3/17/21,375.187561,375.9997641,371.4475647,372.6092342,97959300
3/18/21,369.7286987,374.677546,369.0392484,372.5620135,115349100
3/19/21,369.0445862,371.0249236,366.8368216,369.423593,113624500
3/22/21,371.9914246,373.3937817,369.5088964,369.565746,73778600
3/23/21,369.0635681,372.8157853,368.267645,371.3471228,90686600
3/24/21,367.1875,372.1431016,367.140135,370.484921,97588600
3/25/21,369.2530823,370.058461,363.7573816,365.7282635,116128600
3/26/21,375.2035522,375.6109839,369.8120954,370.4185006,114409100
3/29/21,375.0140076,375.9331143,372.1998379,373.7064095,108107600
3/30/21,374.019104,374.7013278,372.3988044,373.7253716,76262200
3/31/21,375.5351563,377.1175466,374.5686845,374.5971093,112734200
4/1/21,379.5906372,379.6475157,377.2881423,377.4966004,99682900
4/5/21,385.0389099,385.5884944,382.2152844,382.2910742,91684800
4/6/21,384.811554,385.8727848,384.12933,384.4704564,62021000
4/7/21,385.2568054,385.6073874,384.1766346,384.6409158,55836300
4/8/21,387.0855713,387.1424209,385.5789996,386.5265312,57863100
4/9/21,389.8997498,390.0703274,386.8392413,386.9624251,61104600
4/12/21,390.0419006,390.316664,388.6774529,389.2933426,56704900
4/13/21,391.1978149,391.8326737,389.5491195,389.9376109,56551000
4/14/21,389.8618774,392.240162,389.3122929,391.1694467,61659900
4/15/21,394.0499573,394.3247495,391.9843454,392.0317104,60229800
4/16/21,395.3670959,395.9829858,393.9173736,395.3576114,82037300
4/19/21,393.42453,394.874252,392.0790515,394.4194554,78498500
4/20/21,390.5440674,393.3108431,389.0469514,392.1927629,81851800
4/21/21,394.239502,394.4479601,389.776607,389.9187599,66793000
4/22/21,390.6388245,394.912201,389.5586535,394.068913,97582800
4/23/21,394.8742676,396.3050494,391.1315355,391.2073253,73209200
4/26/21,395.6986389,396.2766482,394.9406252,395.5375747,52182400
4/27/21,395.6134033,396.2008972,394.4574136,396.0018948,51303100
4/28/21,395.4996338,397.0251745,395.025868,395.8881252,51238900
4/29/21,398.0201111,398.6454854,394.5900514,398.2664785,78544300
4/30/21,395.4049072,396.579866,394.495285,395.7176088,85527000
5/3/21,396.2576904,397.8116271,395.7554999,397.4231357,68128300
5/4/21,393.8130798,394.7416712,390.0703474,394.2394806,101591200
5/5/21,393.9362183,395.7175821,393.3676936,395.4806992,60162200
5/6/21,397.0820618,397.2147012,391.9748527,394.0120398,74321400
5/7/21,399.9720459,400.6353296,397.1673604,397.8590689,67733800
5/10/21,396.0112915,400.5594308,395.8881078,400.3320325,81852400
5/11/21,392.4769897,393.4813708,388.5447401,391.4252437,116888000
5/12/21,384.1388245,390.942095,382.8028013,389.6534658,134811000
